"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2017-01-01","33","42","38","0","80","Sunny","Sunny"
"2017-01-02","33","38","36","0","76","Overcast","Overcast"
"2017-01-03","38","41","40","0.2","95","Rain","Rain"
"2017-01-04","34","47","42","0","85","Overcast","Overcast"
"2017-01-05","27","30","29","0","48","Overcast","Overcast"
"2017-01-06","24","30","28","0.1","70","Sunny","undefined"
"2017-01-07","19","21","20","0.1","82","Sunny","undefined"
"2017-01-08","13","20","17","0","87","Overcast","Overcast"
"2017-01-09","7","20","16","0","86","Overcast","Overcast"
"2017-01-10","17","35","28","0","89","Overcast","Overcast"
"2017-01-11","40","45","42","0.1","96","Overcast","Overcast"
"2017-01-12","43","56","53","0.1","93","Rain","Rain"
"2017-01-13","29","44","40","0","73","Partly cloudy","Partly cloudy"
"2017-01-14","25","31","29","0","51","Sunny","undefined"
"2017-01-15","28","36","32","0","68","Sunny","Sunny"
"2017-01-16","26","37","33","0","65","Overcast","Overcast"
"2017-01-17","33","39","36","0.2","80","Sunny","undefined"
"2017-01-18","34","38","36","0","94","Sunny","undefined"
"2017-01-19","32","44","39","0","87","Partly cloudy","Partly cloudy"
"2017-01-20","32","42","38","0","84","Overcast","Overcast"
"2017-01-21","39","49","44","0","92","Overcast","Overcast"
"2017-01-22","40","49","45","0","91","Overcast","Overcast"
"2017-01-23","36","38","37","0.2","82","Overcast","Overcast"
"2017-01-24","36","38","37","0.6","90","Rain","Rain"
"2017-01-25","34","42","39","0","82","Overcast","Overcast"
"2017-01-26","39","46","43","0.1","85","Rain","Rain"
"2017-01-27","34","41","38","0","70","Sunny","undefined"
"2017-01-28","32","37","35","0","65","Sunny","undefined"
"2017-01-29","32","40","36","0","60","Partly cloudy","Partly cloudy"
"2017-01-30","28","34","32","0","58","Overcast","Overcast"
"2017-01-31","24","28","26","0.1","73","Sunny","undefined"
"2017-02-01","28","41","38","0","86","Rain","Rain"
"2017-02-02","30","38","35","0","74","Overcast","Overcast"
"2017-02-03","25","30","29","0","50","Overcast","Overcast"
"2017-02-04","21","31","28","0","49","Sunny","Sunny"
"2017-02-05","29","38","35","0","57","Sunny","undefined"
"2017-02-06","32","39","35","0","68","Partly cloudy","Partly cloudy"
"2017-02-07","34","35","35","0.1","91","Rain","Rain"
"2017-02-08","34","52","44","0","88","Overcast","Overcast"
"2017-02-09","15","30","25","0.6","89","Sunny","undefined"
"2017-02-10","14","27","23","0","86","Sunny","undefined"
"2017-02-11","24","36","32","0","93","Overcast","Overcast"
"2017-02-12","24","34","29","0.3","97","Sunny","undefined"
"2017-02-13","24","32","30","0","89","Sunny","undefined"
"2017-02-14","15","33","28","0","83","Partly cloudy","Partly cloudy"
"2017-02-15","30","38","36","0.1","92","Sunny","undefined"
"2017-02-16","24","33","29","0","79","Overcast","Overcast"
"2017-02-17","21","35","29","0","78","Partly cloudy","Partly cloudy"
"2017-02-18","26","44","39","0","86","Partly cloudy","Partly cloudy"
"2017-02-19","39","55","48","0","92","Overcast","Overcast"
"2017-02-20","33","45","40","0","81","Sunny","Sunny"
"2017-02-21","29","42","38","0","71","Partly cloudy","Partly cloudy"
"2017-02-22","36","49","44","0","83","Overcast","Overcast"
"2017-02-23","40","55","50","0","90","Overcast","Overcast"
"2017-02-24","48","62","56","0","89","Overcast","Overcast"
"2017-02-25","47","60","55","0.1","91","Overcast","Overcast"
"2017-02-26","33","39","37","0","61","Overcast","Overcast"
"2017-02-27","32","47","42","0","59","Partly cloudy","Partly cloudy"
"2017-02-28","38","54","49","0","81","Overcast","Overcast"
"2017-03-01","49","58","55","0.1","94","Sunny","undefined"
"2017-03-02","32","44","40","0","60","Overcast","Overcast"
"2017-03-03","24","34","32","0","42","Overcast","Overcast"
"2017-03-04","17","26","22","0","35","Overcast","Overcast"
"2017-03-05","13","30","24","0","28","Sunny","Sunny"
"2017-03-06","22","40","34","0","37","Partly cloudy","Partly cloudy"
"2017-03-07","34","45","42","0.1","91","Rain","Rain"
"2017-03-08","45","53","49","0.1","74","Overcast","Overcast"
"2017-03-09","42","52","48","0","55","Partly cloudy","Partly cloudy"
"2017-03-10","21","33","30","0.2","78","Sunny","undefined"
"2017-03-11","14","23","19","0","71","Sunny","undefined"
"2017-03-12","15","25","21","0","66","Sunny","undefined"
"2017-03-13","16","31","26","0","59","Partly cloudy","Partly cloudy"
"2017-03-14","26","36","32","1.2","94","Sunny","undefined"
"2017-03-15","18","24","22","0","84","Sunny","undefined"
"2017-03-16","21","32","28","0","83","Sunny","undefined"
"2017-03-17","24","37","32","0","89","Sunny","undefined"
"2017-03-18","27","37","34","0","91","Sunny","undefined"
"2017-03-19","30","37","34","0","91","Sunny","undefined"
"2017-03-20","29","44","38","0","84","Sunny","Sunny"
"2017-03-21","34","49","44","0","83","Partly cloudy","Partly cloudy"
"2017-03-22","20","35","28","0","70","Sunny","Sunny"
"2017-03-23","19","36","30","0","61","Sunny","Sunny"
"2017-03-24","31","43","40","0","72","Overcast","Overcast"
"2017-03-25","36","48","44","0.1","92","Rain","Rain"
"2017-03-26","32","39","37","0","89","Sunny","undefined"
"2017-03-27","36","47","42","0.4","95","Rain","Rain"
"2017-03-28","37","43","41","0.4","93","Rain","Rain"
"2017-03-29","37","51","46","0","77","Partly cloudy","Partly cloudy"
"2017-03-30","34","51","44","0","61","Overcast","Overcast"
"2017-03-31","36","37","36","0.7","90","Rain","Rain"
"2017-04-01","34","38","37","0.1","90","Sunny","undefined"
"2017-04-02","35","55","48","0","75","Sunny","Sunny"
"2017-04-03","40","57","51","0","73","Partly cloudy","Partly cloudy"
"2017-04-04","41","46","44","0.5","93","Rain","Rain"
"2017-04-05","39","53","48","0","81","Overcast","Overcast"
"2017-04-06","39","49","43","0.4","93","Sunny","undefined"
"2017-04-07","39","46","44","0","81","Overcast","Overcast"
"2017-04-08","35","49","44","0","62","Partly cloudy","Partly cloudy"
"2017-04-09","36","60","53","0","57","Partly cloudy","Partly cloudy"
"2017-04-10","44","65","58","0","63","Sunny","Sunny"
"2017-04-11","51","71","63","0","73","Sunny","Sunny"
"2017-04-12","52","64","60","0","81","Rain","Rain"
"2017-04-13","44","57","52","0","61","Overcast","Overcast"
"2017-04-14","42","62","55","0","56","Sunny","Sunny"
"2017-04-15","43","60","55","0","66","Overcast","Overcast"
"2017-04-16","55","79","71","0.1","73","Partly cloudy","Partly cloudy"
