"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2020-01-01","47","59","55","0","78","Partly cloudy","Partly cloudy"
"2020-01-02","50","59","55","0","77","Partly cloudy","Partly cloudy"
"2020-01-03","50","59","54","0","63","Partly cloudy","Partly cloudy"
"2020-01-04","51","57","55","0","80","Overcast","Overcast"
"2020-01-05","47","55","51","0","64","Partly cloudy","Partly cloudy"
"2020-01-06","49","62","56","0","61","Partly cloudy","Partly cloudy"
"2020-01-07","48","58","53","0","64","Overcast","Overcast"
"2020-01-08","50","56","53","0","78","Partly cloudy","Partly cloudy"
"2020-01-09","46","56","53","0.1","74","Overcast","Overcast"
"2020-01-10","49","56","52","0","61","Partly cloudy","Partly cloudy"
"2020-01-11","49","55","53","0","73","Partly cloudy","Partly cloudy"
"2020-01-12","44","52","48","0","68","Overcast","Overcast"
"2020-01-13","45","52","50","0","66","Partly cloudy","Partly cloudy"
"2020-01-14","45","52","51","0","67","Partly cloudy","Partly cloudy"
"2020-01-15","44","50","48","0","70","Overcast","Overcast"
"2020-01-16","44","49","47","0.8","77","Rain","Rain"
"2020-01-17","38","53","49","0","71","Overcast","Overcast"
"2020-01-18","45","52","48","0","73","Overcast","Overcast"
"2020-01-19","44","54","49","0","68","Overcast","Overcast"
"2020-01-20","49","58","53","0","68","Partly cloudy","Partly cloudy"
"2020-01-21","50","52","51","0.1","82","Rain","Rain"
"2020-01-22","50","60","55","0","79","Overcast","Overcast"
"2020-01-23","50","59","55","0","71","Overcast","Overcast"
"2020-01-24","51","61","57","0","79","Partly cloudy","Partly cloudy"
"2020-01-25","54","60","57","0.1","85","Sunny","undefined"
"2020-01-26","53","57","56","0","82","Overcast","Overcast"
"2020-01-27","49","58","53","0","68","Partly cloudy","Partly cloudy"
"2020-01-28","51","59","55","0","83","Overcast","Overcast"
"2020-01-29","48","58","54","0","71","Partly cloudy","Partly cloudy"
"2020-01-30","53","64","58","0","73","Partly cloudy","Partly cloudy"
"2020-01-31","54","65","60","0","75","Partly cloudy","Partly cloudy"
"2020-02-01","53","64","59","0","78","Partly cloudy","Partly cloudy"
"2020-02-02","46","54","52","0","59","Partly cloudy","Partly cloudy"
"2020-02-03","41","53","47","0","49","Partly cloudy","Partly cloudy"
"2020-02-04","44","58","50","0","40","Partly cloudy","Partly cloudy"
"2020-02-05","46","61","53","0","50","Partly cloudy","Partly cloudy"
