"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2018-01-01","57","71","64","0","52","Partly cloudy","Partly cloudy"
"2018-01-02","60","76","68","0","38","Partly cloudy","Partly cloudy"
"2018-01-03","65","73","69","0","27","Partly cloudy","Partly cloudy"
"2018-01-04","61","70","66","0","49","Partly cloudy","Partly cloudy"
"2018-01-05","62","70","65","0","69","Overcast","Overcast"
"2018-01-06","62","68","64","0","68","Partly cloudy","Partly cloudy"
"2018-01-07","60","71","66","0","65","Partly cloudy","Partly cloudy"
"2018-01-08","63","67","64","0.1","63","Rain","Rain"
"2018-01-09","55","58","56","0.9","77","Rain","Rain"
"2018-01-10","54","64","59","0","70","Sunny","Sunny"
"2018-01-11","55","68","63","0","64","Sunny","Sunny"
"2018-01-12","60","73","66","0","48","Sunny","Sunny"
"2018-01-13","63","78","73","0","28","Sunny","Sunny"
"2018-01-14","64","77","71","0","26","Sunny","Sunny"
"2018-01-15","62","71","66","0","44","Partly cloudy","Partly cloudy"
"2018-01-16","61","69","65","0","54","Partly cloudy","Partly cloudy"
"2018-01-17","62","75","69","0","43","Sunny","Sunny"
"2018-01-18","63","72","68","0","41","Sunny","Sunny"
"2018-01-19","56","63","60","0","70","Overcast","Overcast"
"2018-01-20","52","60","57","0","35","Sunny","Sunny"
"2018-01-21","51","61","57","0","33","Sunny","Sunny"
"2018-01-22","54","66","61","0","25","Sunny","Sunny"
"2018-01-23","56","71","66","0","26","Partly cloudy","Partly cloudy"
"2018-01-24","58","71","65","0","24","Partly cloudy","Partly cloudy"
"2018-01-25","55","59","58","0","51","Partly cloudy","Partly cloudy"
"2018-01-26","51","64","60","0","31","Sunny","Sunny"
"2018-01-27","56","72","66","0","22","Sunny","Sunny"
"2018-01-28","62","80","74","0","21","Sunny","Sunny"
"2018-01-29","66","82","76","0","21","Sunny","Sunny"
"2018-01-30","67","78","73","0","21","Overcast","Overcast"
"2018-01-31","64","77","71","0","25","Sunny","Sunny"
"2018-02-01","64","76","71","0","31","Partly cloudy","Partly cloudy"
"2018-02-02","65","79","72","0","31","Overcast","Overcast"
