"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2018-01-01","8","18","14","0","56","Partly cloudy","Partly cloudy"
"2018-01-02","13","23","19","0","53","Sunny","Sunny"
"2018-01-03","15","29","24","0","49","Overcast","Overcast"
"2018-01-04","16","24","23","0.4","83","Sunny","undefined"
"2018-01-05","9","15","12","0","73","Overcast","Overcast"
"2018-01-06","4","14","10","0","75","Sunny","undefined"
"2018-01-07","2","16","11","0","78","Overcast","Overcast"
"2018-01-08","13","32","26","0.1","83","Overcast","Overcast"
"2018-01-09","27","40","35","0","91","Sunny","Sunny"
"2018-01-10","27","41","35","0","83","Partly cloudy","Partly cloudy"
"2018-01-11","36","51","45","0","95","Overcast","Overcast"
"2018-01-12","52","60","59","0.3","96","Rain","Rain"
"2018-01-13","24","40","33","0.1","63","Overcast","Overcast"
"2018-01-14","16","25","21","0","35","Sunny","Sunny"
"2018-01-15","18","32","27","0","61","Overcast","Overcast"
"2018-01-16","27","41","36","0","83","Overcast","Overcast"
"2018-01-17","23","32","28","0.1","82","Sunny","undefined"
"2018-01-18","19","32","27","0","65","Sunny","Sunny"
"2018-01-19","25","41","35","0","65","Partly cloudy","Partly cloudy"
"2018-01-20","33","50","43","0","63","Sunny","Sunny"
"2018-01-21","35","50","44","0","79","Overcast","Overcast"
"2018-01-22","43","52","48","0","85","Partly cloudy","Partly cloudy"
"2018-01-23","44","62","55","0.3","81","Rain","Rain"
"2018-01-24","34","42","40","0","59","Overcast","Overcast"
"2018-01-25","27","35","32","0","44","Overcast","Overcast"
"2018-01-26","28","40","35","0","50","Partly cloudy","Partly cloudy"
"2018-01-27","32","55","48","0","72","Sunny","Sunny"
"2018-01-28","46","49","49","0.2","93","Rain","Rain"
"2018-01-29","39","43","42","0","72","Overcast","Overcast"
"2018-01-30","23","35","32","0.1","78","Sunny","undefined"
"2018-01-31","17","30","26","0","60","Overcast","Overcast"
"2018-02-01","30","44","39","0","68","Overcast","Overcast"
"2018-02-02","22","32","27","0.1","68","Sunny","undefined"
"2018-02-03","19","31","26","0","41","Partly cloudy","Partly cloudy"
"2018-02-04","28","40","37","0.5","74","Rain","Rain"
"2018-02-05","27","33","31","0","70","Sunny","Sunny"
"2018-02-06","28","38","34","0","60","Overcast","Overcast"
"2018-02-07","29","46","38","0.2","83","Rain","Rain"
"2018-02-08","26","33","29","0","59","Sunny","Sunny"
"2018-02-09","27","37","34","0","64","Overcast","Overcast"
"2018-02-10","33","48","44","0.2","97","Rain","Rain"
"2018-02-11","46","63","57","0.8","96","Rain","Rain"
"2018-02-12","37","47","44","0.1","67","Overcast","Overcast"
"2018-02-13","27","39","35","0","52","Overcast","Overcast"
"2018-02-14","32","51","43","0","74","Overcast","Overcast"
"2018-02-15","45","58","53","0.2","91","Overcast","Overcast"
"2018-02-16","41","58","55","0.2","83","Rain","Rain"
"2018-02-17","30","41","37","0.3","66","Overcast","Overcast"
"2018-02-18","32","44","39","0","80","Sunny","Sunny"
"2018-02-19","34","49","45","0","83","Overcast","Overcast"
"2018-02-20","49","71","62","0","85","Overcast","Overcast"
"2018-02-21","58","75","68","0.1","83","Overcast","Overcast"
"2018-02-22","40","52","46","0.1","72","Rain","Rain"
"2018-02-23","39","42","41","0.1","87","Rain","Rain"
"2018-02-24","42","49","47","0","88","Rain","Rain"
"2018-02-25","44","49","46","0.2","88","Rain","Rain"
"2018-02-26","42","50","47","0","70","Partly cloudy","Partly cloudy"
"2018-02-27","37","55","48","0","48","Sunny","Sunny"
"2018-02-28","39","59","51","0","56","Partly cloudy","Partly cloudy"
"2018-03-01","46","57","51","0.2","77","Rain","Rain"
"2018-03-02","35","41","38","0.7","83","Sunny","undefined"
"2018-03-03","35","45","41","0","72","Overcast","Overcast"
"2018-03-04","32","45","41","0","57","Partly cloudy","Partly cloudy"
"2018-03-05","31","44","39","0","55","Overcast","Overcast"
"2018-03-06","31","48","42","0","62","Overcast","Overcast"
"2018-03-07","32","39","35","0.6","92","Sunny","undefined"
"2018-03-08","30","39","35","0","76","Sunny","undefined"
"2018-03-09","29","41","37","0","61","Overcast","Overcast"
"2018-03-10","30","43","38","0","57","Sunny","Sunny"
"2018-03-11","30","44","39","0","55","Sunny","Sunny"
"2018-03-12","31","43","39","0.1","72","Sunny","undefined"
"2018-03-13","33","40","37","0","69","Sunny","undefined"
"2018-03-14","30","38","36","0","55","Sunny","undefined"
"2018-03-15","31","44","40","0","53","Overcast","Overcast"
"2018-03-16","31","41","37","0","49","Overcast","Overcast"
"2018-03-17","29","44","39","0","48","Overcast","Overcast"
"2018-03-18","32","48","42","0","49","Sunny","Sunny"
"2018-03-19","35","51","45","0","50","Sunny","Sunny"
"2018-03-20","31","36","33","0.4","73","Sunny","undefined"
"2018-03-21","32","33","32","0.5","92","Sunny","undefined"
"2018-03-22","32","39","36","0","92","Overcast","Overcast"
"2018-03-23","32","45","40","0","72","Rain","Rain"
"2018-03-24","31","47","42","0","62","Partly cloudy","Partly cloudy"
"2018-03-25","31","45","40","0","66","Overcast","Overcast"
"2018-03-26","32","47","41","0","57","Sunny","Sunny"
"2018-03-27","32","47","42","0","61","Overcast","Overcast"
"2018-03-28","38","50","46","0","79","Overcast","Overcast"
"2018-03-29","46","68","59","0","79","Overcast","Overcast"
"2018-03-30","46","67","59","0.1","76","Rain","Rain"
"2018-03-31","39","56","49","0","47","Sunny","Sunny"
"2018-04-01","44","63","56","0","51","Overcast","Overcast"
"2018-04-02","35","43","40","0.2","75","Sunny","undefined"
"2018-04-03","37","48","44","0","86","Sunny","undefined"
"2018-04-04","41","68","55","0","67","Rain","Rain"
"2018-04-05","34","46","42","0","42","Partly cloudy","Partly cloudy"
"2018-04-06","38","62","53","0","56","Overcast","Overcast"
"2018-04-07","41","43","43","0","51","Overcast","Overcast"
"2018-04-08","34","45","40","0","38","Overcast","Overcast"
"2018-04-09","33","46","42","0","46","Overcast","Overcast"
"2018-04-10","38","50","45","0","59","Partly cloudy","Partly cloudy"
"2018-04-11","35","52","48","0","45","Partly cloudy","Partly cloudy"
"2018-04-12","42","68","61","0","50","Partly cloudy","Partly cloudy"
"2018-04-13","60","79","72","0","47","Overcast","Overcast"
"2018-04-14","60","81","74","0","60","Partly cloudy","Partly cloudy"
"2018-04-15","43","44","44","0","79","Sunny","undefined"
"2018-04-16","44","60","55","0.4","79","Rain","Rain"
"2018-04-17","40","46","44","0","55","Overcast","Overcast"
"2018-04-18","35","55","48","0","54","Sunny","Sunny"
"2018-04-19","40","49","47","0","67","Sunny","undefined"
"2018-04-20","36","54","47","0","49","Sunny","Sunny"
"2018-04-21","37","59","53","0","48","Partly cloudy","Partly cloudy"
"2018-04-22","43","65","58","0","45","Sunny","Sunny"
"2018-04-23","45","69","61","0","45","Sunny","Sunny"
"2018-04-24","47","63","59","0.1","63","Overcast","Overcast"
"2018-04-25","55","66","62","0.2","89","Rain","Rain"
"2018-04-26","52","67","60","0","63","Sunny","Sunny"
"2018-04-27","51","62","57","0.1","77","Rain","Rain"
"2018-04-28","49","72","65","0","70","Overcast","Overcast"
"2018-04-29","46","54","51","0.1","62","Overcast","Overcast"
"2018-04-30","43","65","57","0","46","Overcast","Overcast"
"2018-05-01","46","77","68","0","46","Sunny","Sunny"
"2018-05-02","57","86","77","0","39","Sunny","Sunny"
"2018-05-03","65","88","81","0","48","Sunny","Sunny"
"2018-05-04","68","85","80","0.1","60","Partly cloudy","Partly cloudy"
"2018-05-05","62","72","68","0","46","Overcast","Overcast"
"2018-05-06","59","67","64","0","67","Overcast","Overcast"
"2018-05-07","56","74","68","0","64","Overcast","Overcast"
"2018-05-08","53","74","67","0","63","Sunny","Sunny"
"2018-05-09","52","76","69","0","58","Sunny","Sunny"
"2018-05-10","53","80","71","0.1","64","Rain","Rain"
"2018-05-11","60","77","72","0","60","Partly cloudy","Partly cloudy"
"2018-05-12","58","79","68","0.5","77","Rain","Rain"
"2018-05-13","55","60","58","0.1","80","Overcast","Overcast"
"2018-05-14","54","76","68","0","78","Overcast","Overcast"
"2018-05-15","63","87","78","0","76","Rain","Rain"
"2018-05-16","61","65","64","0.2","87","Rain","Rain"
"2018-05-17","59","65","63","0.3","91","Rain","Rain"
"2018-05-18","53","63","59","0.2","88","Rain","Rain"
"2018-05-19","53","63","59","0.6","93","Rain","Rain"
"2018-05-20","67","81","76","0","80","Overcast","Overcast"
"2018-05-21","61","80","72","0","60","Sunny","Sunny"
"2018-05-22","60","70","65","0","74","Overcast","Overcast"
"2018-05-23","61","80","74","0","70","Partly cloudy","Partly cloudy"
"2018-05-24","64","84","77","0","52","Sunny","Sunny"
"2018-05-25","62","84","78","0","62","Sunny","Sunny"
"2018-05-26","68","87","81","0.2","72","Partly cloudy","Partly cloudy"
"2018-05-27","59","75","70","0.2","83","Rain","Rain"
"2018-05-28","57","76","69","0","75","Overcast","Overcast"
"2018-05-29","63","85","77","0","77","Overcast","Overcast"
"2018-05-30","65","76","72","0","82","Overcast","Overcast"
"2018-05-31","65","79","74","0.4","87","Rain","Rain"
"2018-06-01","68","84","80","0.2","82","Overcast","Overcast"
"2018-06-02","71","85","79","0.5","79","Rain","Rain"
"2018-06-03","55","63","60","0","77","Overcast","Overcast"
"2018-06-04","55","73","68","0.1","71","Partly cloudy","Partly cloudy"
"2018-06-05","58","77","72","0.1","60","Partly cloudy","Partly cloudy"
"2018-06-06","59","70","66","0","70","Overcast","Overcast"
"2018-06-07","57","74","69","0","70","Partly cloudy","Partly cloudy"
"2018-06-08","60","81","76","0","70","Overcast","Overcast"
"2018-06-09","66","82","76","0.2","78","Rain","Rain"
"2018-06-10","59","74","68","0.2","80","Sunny","undefined"
"2018-06-11","57","70","63","0.2","73","Overcast","Overcast"
"2018-06-12","54","75","70","0","64","Sunny","Sunny"
"2018-06-13","65","77","74","0","82","Overcast","Overcast"
"2018-06-14","70","83","78","0","58","Sunny","Sunny"
"2018-06-15","64","79","75","0","52","Sunny","Sunny"
"2018-06-16","62","83","78","0","54","Sunny","Sunny"
"2018-06-17","66","90","83","0","60","Sunny","Sunny"
"2018-06-18","70","90","85","0","71","Partly cloudy","Partly cloudy"
"2018-06-19","74","89","83","0","66","Overcast","Overcast"
"2018-06-20","69","86","82","0.1","63","Overcast","Overcast"
"2018-06-21","70","82","77","0","72","Overcast","Overcast"
"2018-06-22","67","73","71","0","77","Overcast","Overcast"
"2018-06-23","66","76","72","0.1","85","Rain","Rain"
"2018-06-24","67","87","82","0","73","Partly cloudy","Partly cloudy"
"2018-06-25","67","82","77","0","60","Sunny","Sunny"
"2018-06-26","64","80","75","0","56","Sunny","Sunny"
"2018-06-27","64","77","73","0.1","77","Sunny","undefined"
"2018-06-28","71","87","82","0.3","75","Overcast","Overcast"
"2018-06-29","72","91","85","0","59","Sunny","Sunny"
"2018-06-30","73","96","90","0","52","Sunny","Sunny"
"2018-07-01","76","96","90","0","58","Partly cloudy","Partly cloudy"
"2018-07-02","75","97","90","0","68","Sunny","Sunny"
"2018-07-03","78","95","89","0","72","Partly cloudy","Partly cloudy"
"2018-07-04","75","92","87","0","69","Partly cloudy","Partly cloudy"
"2018-07-05","74","91","86","0.1","74","Partly cloudy","Partly cloudy"
"2018-07-06","74","83","80","0.6","75","Sunny","undefined"
"2018-07-07","63","77","72","0","51","Sunny","Sunny"
"2018-07-08","60","82","76","0","53","Sunny","Sunny"
"2018-07-09","62","87","81","0","54","Sunny","Sunny"
"2018-07-10","67","92","86","0","56","Sunny","Sunny"
"2018-07-11","74","90","85","0","55","Overcast","Overcast"
"2018-07-12","71","85","79","0","62","Overcast","Overcast"
"2018-07-13","67","87","81","0","61","Partly cloudy","Partly cloudy"
"2018-07-14","67","87","82","0","52","Sunny","Sunny"
"2018-07-15","71","84","80","0.1","69","Overcast","Overcast"
"2018-07-16","72","93","86","0.2","72","Overcast","Overcast"
"2018-07-17","75","87","82","0.2","79","Rain","Rain"
"2018-07-18","70","85","80","0","60","Partly cloudy","Partly cloudy"
"2018-07-19","66","87","80","0","49","Sunny","Sunny"
"2018-07-20","67","84","79","0","60","Sunny","Sunny"
"2018-07-21","66","77","72","0.6","75","Rain","Rain"
"2018-07-22","70","86","79","0.1","79","Overcast","Overcast"
"2018-07-23","74","85","81","0.3","81","Rain","Rain"
"2018-07-24","74","84","81","0.3","80","Rain","Rain"
"2018-07-25","72","82","77","0.4","84","Rain","Rain"
"2018-07-26","70","87","82","0","75","Overcast","Overcast"
"2018-07-27","73","88","83","0.2","74","Overcast","Overcast"
"2018-07-28","71","87","82","0.3","69","Overcast","Overcast"
"2018-07-29","70","86","80","0","55","Sunny","Sunny"
"2018-07-30","68","79","74","0","75","Overcast","Overcast"
"2018-07-31","68","83","78","0","79","Overcast","Overcast"
"2018-08-01","72","88","83","0","78","Rain","Rain"
"2018-08-02","75","88","84","0.1","76","Overcast","Overcast"
"2018-08-03","74","84","81","0.1","80","Overcast","Overcast"
"2018-08-04","74","88","82","0.1","74","Overcast","Overcast"
"2018-08-05","74","93","88","0","64","Partly cloudy","Partly cloudy"
"2018-08-06","76","93","87","0.1","69","Overcast","Overcast"
"2018-08-07","74","92","85","0.2","73","Rain","Rain"
"2018-08-08","74","92","86","0.1","71","Overcast","Overcast"
"2018-08-09","74","89","84","0","66","Sunny","Sunny"
"2018-08-10","74","90","86","0.2","59","Partly cloudy","Partly cloudy"
"2018-08-11","75","84","81","0.7","74","Sunny","undefined"
"2018-08-12","72","87","82","0.3","72","Overcast","Overcast"
"2018-08-13","74","84","80","0.3","76","Overcast","Overcast"
"2018-08-14","70","81","77","0.1","76","Rain","Rain"
"2018-08-15","69","88","83","0","66","Sunny","Sunny"
"2018-08-16","74","91","85","0","64","Sunny","Sunny"
"2018-08-17","75","91","85","0.3","72","Sunny","Sunny"
"2018-08-18","75","88","82","0.2","76","Overcast","Overcast"
"2018-08-19","69","72","71","0","84","Overcast","Overcast"
"2018-08-20","68","77","74","0","77","Overcast","Overcast"
"2018-08-21","68","80","77","0.3","82","Overcast","Overcast"
"2018-08-22","72","84","79","0","73","Overcast","Overcast"
"2018-08-23","66","79","74","0","56","Partly cloudy","Partly cloudy"
"2018-08-24","65","85","79","0","52","Sunny","Sunny"
"2018-08-25","65","81","76","0","63","Sunny","Sunny"
"2018-08-26","66","85","79","0","69","Partly cloudy","Partly cloudy"
"2018-08-27","73","92","86","0","70","Partly cloudy","Partly cloudy"
"2018-08-28","76","93","88","0","72","Sunny","Sunny"
"2018-08-29","78","94","88","0.2","69","Rain","Rain"
"2018-08-30","78","91","86","0","62","Sunny","Sunny"
"2018-08-31","69","78","75","0.3","81","Rain","Rain"
"2018-09-01","69","80","75","0","82","Rain","Rain"
