"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2015-01-01","36","50","45","0","47","Sunny","Sunny"
"2015-01-02","35","49","43","0","51","Partly cloudy","Partly cloudy"
"2015-01-03","37","51","45","0","59","Sunny","Sunny"
"2015-01-04","40","53","47","0","57","Partly cloudy","Partly cloudy"
"2015-01-05","43","56","50","0","42","Sunny","Sunny"
"2015-01-06","45","59","52","0","51","Sunny","Sunny"
"2015-01-07","47","62","55","0","52","Sunny","Sunny"
"2015-01-08","49","61","55","0","46","Partly cloudy","Partly cloudy"
"2015-01-09","49","61","55","0","58","Sunny","Sunny"
"2015-01-10","45","58","52","0","68","Sunny","Sunny"
"2015-01-11","44","58","51","0","78","Sunny","Sunny"
"2015-01-12","45","59","53","0","77","Sunny","Sunny"
"2015-01-13","45","60","53","0","66","Sunny","Sunny"
"2015-01-14","45","57","51","0","69","Partly cloudy","Partly cloudy"
"2015-01-15","43","56","51","0","64","Partly cloudy","Partly cloudy"
"2015-01-16","47","58","55","0","80","Rain","Rain"
"2015-01-17","49","60","55","0","84","Overcast","Overcast"
"2015-01-18","49","61","56","0","80","Rain","Rain"
"2015-01-19","50","60","55","0","81","Overcast","Overcast"
"2015-01-20","47","58","53","0","73","Sunny","Sunny"
"2015-01-21","44","58","52","0","56","Partly cloudy","Partly cloudy"
"2015-01-22","45","56","51","0","56","Overcast","Overcast"
"2015-01-23","45","61","54","0","52","Partly cloudy","Partly cloudy"
"2015-01-24","48","62","56","0","63","Sunny","Sunny"
"2015-01-25","46","60","53","0","52","Sunny","Sunny"
"2015-01-26","45","60","54","0","51","Overcast","Overcast"
"2015-01-27","52","63","59","0","68","Overcast","Overcast"
"2015-01-28","48","62","56","0","76","Partly cloudy","Partly cloudy"
"2015-01-29","48","62","56","0","75","Sunny","Sunny"
"2015-01-30","48","63","56","0","80","Overcast","Overcast"
"2015-01-31","49","68","61","0","58","Sunny","Sunny"
"2015-02-01","48","62","55","0","63","Partly cloudy","Partly cloudy"
"2015-02-02","48","63","57","0","65","Partly cloudy","Partly cloudy"
"2015-02-03","51","64","58","0","68","Overcast","Overcast"
"2015-02-04","49","63","56","0","74","Overcast","Overcast"
"2015-02-05","52","61","57","0","81","Partly cloudy","Partly cloudy"
"2015-02-06","56","61","59","0.1","83","Rain","Rain"
"2015-02-07","58","63","61","0","89","Overcast","Overcast"
"2015-02-08","55","61","59","0.1","88","Rain","Rain"
"2015-02-09","51","62","58","0","82","Partly cloudy","Partly cloudy"
"2015-02-10","47","62","55","0","74","Sunny","Sunny"
"2015-02-11","48","64","57","0","64","Overcast","Overcast"
"2015-02-12","49","66","59","0","55","Partly cloudy","Partly cloudy"
"2015-02-13","50","67","60","0","63","Sunny","Sunny"
"2015-02-14","50","69","61","0","66","Sunny","Sunny"
"2015-02-15","51","69","61","0","62","Partly cloudy","Partly cloudy"
"2015-02-16","50","67","59","0","71","Sunny","Sunny"
"2015-02-17","51","57","55","0","90","Overcast","Overcast"
"2015-02-18","50","62","56","0","81","Sunny","Sunny"
"2015-02-19","48","61","56","0","85","Overcast","Overcast"
"2015-02-20","46","64","57","0","79","Overcast","Overcast"
"2015-02-21","48","63","56","0","67","Sunny","Sunny"
"2015-02-22","44","63","56","0","56","Sunny","Sunny"
"2015-02-23","45","61","54","0","39","Sunny","Sunny"
"2015-02-24","42","62","54","0","45","Partly cloudy","Partly cloudy"
"2015-02-25","42","63","55","0","70","Overcast","Overcast"
"2015-02-26","47","66","59","0","73","Sunny","Sunny"
"2015-02-27","51","60","56","0","78","Partly cloudy","Partly cloudy"
"2015-02-28","46","57","53","0.1","75","Overcast","Overcast"
"2015-03-01","45","61","54","0","65","Sunny","Sunny"
"2015-03-02","47","58","54","0","74","Overcast","Overcast"
"2015-03-03","44","61","54","0","72","Sunny","Sunny"
"2015-03-04","45","63","55","0","66","Sunny","Sunny"
"2015-03-05","45","65","57","0","58","Sunny","Sunny"
"2015-03-06","46","68","58","0","59","Sunny","Sunny"
"2015-03-07","48","69","60","0","61","Sunny","Sunny"
"2015-03-08","46","66","58","0","78","Partly cloudy","Partly cloudy"
"2015-03-09","47","67","60","0","76","Overcast","Overcast"
"2015-03-10","46","60","55","0","76","Overcast","Overcast"
"2015-03-11","45","62","55","0","73","Partly cloudy","Partly cloudy"
"2015-03-12","45","62","56","0","74","Overcast","Overcast"
"2015-03-13","47","62","56","0","78","Overcast","Overcast"
"2015-03-14","47","60","55","0","79","Overcast","Overcast"
"2015-03-15","47","61","56","0","80","Overcast","Overcast"
"2015-03-16","48","62","56","0","77","Overcast","Overcast"
"2015-03-17","45","62","56","0","74","Overcast","Overcast"
"2015-03-18","46","61","55","0","73","Overcast","Overcast"
"2015-03-19","49","71","62","0","74","Overcast","Overcast"
"2015-03-20","49","67","60","0","71","Partly cloudy","Partly cloudy"
"2015-03-21","50","67","61","0","86","Overcast","Overcast"
"2015-03-22","53","62","59","0","84","Overcast","Overcast"
"2015-03-23","52","62","58","0","74","Partly cloudy","Partly cloudy"
"2015-03-24","50","64","59","0","78","Overcast","Overcast"
"2015-03-25","48","69","62","0","72","Partly cloudy","Partly cloudy"
"2015-03-26","52","74","66","0","71","Sunny","Sunny"
"2015-03-27","53","68","61","0","80","Sunny","Sunny"
"2015-03-28","50","72","63","0","74","Partly cloudy","Partly cloudy"
"2015-03-29","50","72","64","0","71","Partly cloudy","Partly cloudy"
"2015-03-30","50","68","60","0","76","Overcast","Overcast"
"2015-03-31","50","65","59","0","69","Sunny","Sunny"
"2015-04-01","45","63","56","0","63","Partly cloudy","Partly cloudy"
"2015-04-02","46","66","59","0","55","Sunny","Sunny"
"2015-04-03","46","66","58","0","66","Sunny","Sunny"
"2015-04-04","46","62","56","0","68","Partly cloudy","Partly cloudy"
"2015-04-05","45","57","53","0","76","Rain","Rain"
"2015-04-06","44","59","54","0","70","Overcast","Overcast"
"2015-04-07","48","57","53","0","74","Partly cloudy","Partly cloudy"
"2015-04-08","44","59","55","0","75","Partly cloudy","Partly cloudy"
"2015-04-09","43","63","57","0","67","Overcast","Overcast"
"2015-04-10","45","64","58","0","66","Partly cloudy","Partly cloudy"
"2015-04-11","47","67","60","0","69","Partly cloudy","Partly cloudy"
"2015-04-12","48","69","64","0","68","Partly cloudy","Partly cloudy"
"2015-04-13","46","64","58","0","71","Overcast","Overcast"
"2015-04-14","44","62","56","0","67","Overcast","Overcast"
"2015-04-15","49","67","57","0","63","Partly cloudy","Partly cloudy"
"2015-04-16","51","72","60","0","44","Sunny","Sunny"
"2015-04-17","50","71","63","0","58","Sunny","Sunny"
"2015-04-18","50","69","61","0","78","Overcast","Overcast"
"2015-04-19","49","67","59","0","83","Sunny","Sunny"
"2015-04-20","52","64","58","0","85","Overcast","Overcast"
"2015-04-21","51","56","54","0","85","Sunny","undefined"
"2015-04-22","47","65","58","0","81","Overcast","Overcast"
"2015-04-23","49","64","58","0","78","Sunny","Sunny"
"2015-04-24","51","62","57","0","76","Partly cloudy","Partly cloudy"
"2015-04-25","49","60","56","0","79","Overcast","Overcast"
"2015-04-26","46","67","60","0","71","Sunny","Sunny"
"2015-04-27","51","70","64","0","66","Sunny","Sunny"
"2015-04-28","47","66","60","0","67","Overcast","Overcast"
"2015-04-29","50","68","60","0","81","Partly cloudy","Partly cloudy"
"2015-04-30","51","79","70","0","55","Sunny","Sunny"
"2015-05-01","53","74","67","0","60","Partly cloudy","Partly cloudy"
"2015-05-02","50","70","61","0","79","Sunny","Sunny"
"2015-05-03","50","64","57","0","83","Partly cloudy","Partly cloudy"
"2015-05-04","49","60","55","0","79","Sunny","Sunny"
"2015-05-05","48","63","58","0","73","Partly cloudy","Partly cloudy"
"2015-05-06","47","65","59","0","70","Sunny","Sunny"
"2015-05-07","47","66","59","0","64","Partly cloudy","Partly cloudy"
"2015-05-08","46","65","59","0","74","Sunny","Sunny"
"2015-05-09","49","62","57","0","83","Overcast","Overcast"
"2015-05-10","50","62","56","0","81","Partly cloudy","Partly cloudy"
"2015-05-11","49","62","57","0","77","Overcast","Overcast"
"2015-05-12","47","60","56","0","66","Overcast","Overcast"
"2015-05-13","49","61","57","0","73","Sunny","Sunny"
"2015-05-14","49","60","58","0.1","79","Rain","Rain"
"2015-05-15","48","62","58","0","78","Partly cloudy","Partly cloudy"
"2015-05-16","49","61","58","0","81","Overcast","Overcast"
"2015-05-17","50","61","57","0","82","Overcast","Overcast"
"2015-05-18","51","59","57","0","83","Overcast","Overcast"
"2015-05-19","51","63","58","0","82","Overcast","Overcast"
"2015-05-20","52","61","58","0","84","Overcast","Overcast"
"2015-05-21","52","62","59","0","85","Rain","Rain"
"2015-05-22","53","63","59","0","84","Overcast","Overcast"
"2015-05-23","51","63","58","0","81","Overcast","Overcast"
"2015-05-24","51","64","58","0","83","Partly cloudy","Partly cloudy"
"2015-05-25","51","63","58","0","83","Overcast","Overcast"
"2015-05-26","52","61","59","0","83","Overcast","Overcast"
"2015-05-27","51","65","59","0","82","Overcast","Overcast"
"2015-05-28","51","67","60","0","81","Partly cloudy","Partly cloudy"
"2015-05-29","50","66","59","0","84","Partly cloudy","Partly cloudy"
"2015-05-30","50","67","60","0","82","Partly cloudy","Partly cloudy"
"2015-05-31","51","64","58","0","85","Partly cloudy","Partly cloudy"
"2015-06-01","55","66","62","0","83","Partly cloudy","Partly cloudy"
"2015-06-02","54","68","63","0","78","Partly cloudy","Partly cloudy"
"2015-06-03","52","66","60","0","76","Overcast","Overcast"
"2015-06-04","51","70","63","0","74","Sunny","Sunny"
"2015-06-05","52","72","64","0","79","Sunny","Sunny"
"2015-06-06","54","71","64","0","82","Partly cloudy","Partly cloudy"
"2015-06-07","54","76","68","0","77","Partly cloudy","Partly cloudy"
"2015-06-08","56","86","77","0","60","Sunny","Sunny"
"2015-06-09","57","74","66","0","78","Overcast","Overcast"
"2015-06-10","58","67","64","0.2","81","Rain","Rain"
"2015-06-11","55","76","69","0","71","Sunny","Sunny"
"2015-06-12","54","81","72","0","64","Sunny","Sunny"
"2015-06-13","54","70","66","0","67","Sunny","Sunny"
"2015-06-14","53","65","61","0","78","Sunny","Sunny"
"2015-06-15","54","68","61","0","75","Sunny","Sunny"
"2015-06-16","53","69","63","0","75","Partly cloudy","Partly cloudy"
"2015-06-17","51","70","61","0","78","Overcast","Overcast"
"2015-06-18","51","72","64","0","70","Sunny","Sunny"
"2015-06-19","50","75","66","0","67","Sunny","Sunny"
"2015-06-20","52","74","66","0","67","Sunny","Sunny"
"2015-06-21","53","67","62","0","74","Partly cloudy","Partly cloudy"
"2015-06-22","50","69","62","0","75","Sunny","Sunny"
"2015-06-23","51","75","66","0","70","Sunny","Sunny"
"2015-06-24","52","75","67","0","68","Sunny","Sunny"
"2015-06-25","55","80","73","0","61","Sunny","Sunny"
"2015-06-26","57","78","70","0","65","Sunny","Sunny"
"2015-06-27","56","73","66","0","82","Partly cloudy","Partly cloudy"
"2015-06-28","58","72","66","0","80","Sunny","Sunny"
"2015-06-29","56","76","68","0","74","Sunny","Sunny"
"2015-06-30","55","86","76","0","54","Partly cloudy","Partly cloudy"
"2015-07-01","58","82","73","0","58","Sunny","Sunny"
"2015-07-02","61","78","69","0","74","Overcast","Overcast"
"2015-07-03","58","76","68","0","79","Partly cloudy","Partly cloudy"
"2015-07-04","57","70","67","0","81","Sunny","Sunny"
"2015-07-05","60","72","67","0","82","Overcast","Overcast"
"2015-07-06","59","73","67","0","75","Rain","Rain"
"2015-07-07","59","72","67","0","80","Overcast","Overcast"
"2015-07-08","58","69","64","0","79","Overcast","Overcast"
"2015-07-09","58","65","63","0","81","Sunny","undefined"
"2015-07-10","59","69","65","0","79","Overcast","Overcast"
"2015-07-11","57","72","67","0","76","Sunny","Sunny"
"2015-07-12","59","72","68","0","76","Partly cloudy","Partly cloudy"
"2015-07-13","57","75","69","0","75","Sunny","Sunny"
"2015-07-14","58","72","66","0","79","Sunny","undefined"
"2015-07-15","58","78","71","0","74","Partly cloudy","Partly cloudy"
"2015-07-16","57","78","70","0","75","Sunny","Sunny"
"2015-07-17","59","77","69","0","79","Rain","Rain"
"2015-07-18","59","75","68","0","76","Partly cloudy","Partly cloudy"
"2015-07-19","60","81","75","0","66","Partly cloudy","Partly cloudy"
"2015-07-20","62","83","75","0","66","Sunny","Sunny"
"2015-07-21","60","75","67","0","77","Partly cloudy","Partly cloudy"
"2015-07-22","59","70","65","0","77","Partly cloudy","Partly cloudy"
"2015-07-23","57","68","64","0","76","Overcast","Overcast"
"2015-07-24","56","74","68","0","74","Partly cloudy","Partly cloudy"
"2015-07-25","56","72","65","0","81","Rain","Rain"
"2015-07-26","59","72","66","0","77","Partly cloudy","Partly cloudy"
"2015-07-27","56","81","73","0","61","Sunny","Sunny"
"2015-07-28","59","86","77","0","47","Sunny","Sunny"
"2015-07-29","60","85","75","0","54","Sunny","Sunny"
"2015-07-30","60","79","71","0","77","Rain","Rain"
"2015-07-31","60","77","68","0","82","Rain","Rain"
"2015-08-01","61","73","68","0","83","Overcast","Overcast"
"2015-08-02","60","73","67","0","81","Overcast","Overcast"
"2015-08-03","61","72","67","0","77","Overcast","Overcast"
"2015-08-04","60","70","67","0","78","Overcast","Overcast"
"2015-08-05","59","77","70","0","76","Partly cloudy","Partly cloudy"
"2015-08-06","58","79","70","0","68","Overcast","Overcast"
"2015-08-07","60","76","69","0","78","Sunny","Sunny"
"2015-08-08","60","73","66","0","79","Overcast","Overcast"
"2015-08-09","59","77","69","0","78","Partly cloudy","Partly cloudy"
"2015-08-10","59","73","67","0","80","Partly cloudy","Partly cloudy"
"2015-08-11","58","74","67","0","75","Partly cloudy","Partly cloudy"
"2015-08-12","56","76","69","0","75","Sunny","Sunny"
"2015-08-13","61","75","69","0","74","Sunny","Sunny"
"2015-08-14","59","76","70","0","74","Sunny","Sunny"
"2015-08-15","60","87","78","0","55","Overcast","Overcast"
"2015-08-16","64","89","81","0","44","Overcast","Overcast"
"2015-08-17","61","86","76","0","52","Sunny","Sunny"
"2015-08-18","57","76","68","0","78","Partly cloudy","Partly cloudy"
"2015-08-19","60","73","67","0","84","Partly cloudy","Partly cloudy"
"2015-08-20","61","71","66","0","82","Overcast","Overcast"
"2015-08-21","59","73","65","0","82","Overcast","Overcast"
"2015-08-22","59","75","67","0","81","Overcast","Overcast"
"2015-08-23","59","69","66","0","84","Overcast","Overcast"
"2015-08-24","59","75","68","0","76","Sunny","Sunny"
"2015-08-25","57","77","68","0","76","Partly cloudy","Partly cloudy"
"2015-08-26","56","80","72","0","62","Sunny","Sunny"
"2015-08-27","61","86","76","0","48","Sunny","Sunny"
"2015-08-28","64","86","77","0","56","Sunny","Sunny"
"2015-08-29","61","74","69","0","78","Overcast","Overcast"
"2015-08-30","59","77","70","0","73","Sunny","Sunny"
"2015-08-31","59","72","68","0","70","Sunny","Sunny"
"2015-09-01","57","80","72","0","58","Overcast","Overcast"
"2015-09-02","60","72","66","0","78","Partly cloudy","Partly cloudy"
"2015-09-03","57","70","65","0","71","Partly cloudy","Partly cloudy"
"2015-09-04","59","76","69","0","61","Overcast","Overcast"
"2015-09-05","56","76","68","0","69","Overcast","Overcast"
"2015-09-06","61","79","73","0","45","Sunny","Sunny"
"2015-09-07","59","84","71","0","44","Sunny","Sunny"
"2015-09-08","64","87","79","0","36","Sunny","Sunny"
"2015-09-09","65","89","80","0","36","Sunny","Sunny"
"2015-09-10","63","88","79","0","45","Partly cloudy","Partly cloudy"
"2015-09-11","64","87","76","0","51","Partly cloudy","Partly cloudy"
"2015-09-12","58","71","66","0","76","Partly cloudy","Partly cloudy"
"2015-09-13","60","79","70","0","78","Partly cloudy","Partly cloudy"
"2015-09-14","59","68","64","0","84","Overcast","Overcast"
"2015-09-15","56","68","63","0","72","Partly cloudy","Partly cloudy"
"2015-09-16","58","74","68","0","64","Overcast","Overcast"
"2015-09-17","54","74","66","0","72","Overcast","Overcast"
"2015-09-18","56","76","68","0","68","Overcast","Overcast"
"2015-09-19","56","76","68","0","67","Overcast","Overcast"
"2015-09-20","62","88","79","0","43","Sunny","Sunny"
"2015-09-21","64","87","78","0","42","Sunny","Sunny"
"2015-09-22","57","71","63","0","72","Sunny","Sunny"
"2015-09-23","54","77","69","0","64","Sunny","Sunny"
"2015-09-24","61","83","75","0","49","Overcast","Overcast"
"2015-09-25","60","81","71","0","56","Sunny","Sunny"
"2015-09-26","59","78","70","0","67","Sunny","Sunny"
"2015-09-27","57","78","69","0","68","Overcast","Overcast"
"2015-09-28","57","73","65","0","70","Partly cloudy","Partly cloudy"
"2015-09-29","57","69","63","0","79","Partly cloudy","Partly cloudy"
"2015-09-30","57","65","62","0","84","Rain","Rain"
"2015-10-01","60","72","66","0.1","80","Overcast","Overcast"
"2015-10-02","57","77","68","0","72","Sunny","Sunny"
"2015-10-03","56","72","63","0","76","Sunny","Sunny"
"2015-10-04","54","73","66","0","73","Sunny","Sunny"
