"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2015-01-01","34","39","36","0","89","Partly cloudy","Partly cloudy"
"2015-01-02","36","43","41","0","85","Overcast","Overcast"
"2015-01-03","35","39","36","0","87","Overcast","Overcast"
"2015-01-04","34","39","36","0","91","Overcast","Overcast"
"2015-01-05","32","36","35","0","92","Sunny","undefined"
"2015-01-06","31","37","34","0","84","Partly cloudy","Partly cloudy"
"2015-01-07","32","39","36","0","90","Overcast","Overcast"
"2015-01-08","34","42","39","0","90","Overcast","Overcast"
"2015-01-09","40","46","44","0.1","92","Rain","Rain"
"2015-01-10","39","52","49","0.1","88","Rain","Rain"
"2015-01-11","35","38","37","0.1","86","Sunny","undefined"
"2015-01-12","38","43","42","0","90","Sunny","undefined"
"2015-01-13","44","50","47","0","85","Overcast","Overcast"
"2015-01-14","36","42","40","0.1","82","Rain","Rain"
"2015-01-15","34","47","45","0","80","Rain","Rain"
"2015-01-16","41","45","43","0","82","Overcast","Overcast"
"2015-01-17","33","39","36","0","87","Overcast","Overcast"
"2015-01-18","32","38","35","0","78","Overcast","Overcast"
"2015-01-19","31","37","34","0","80","Overcast","Overcast"
"2015-01-20","30","35","33","0","86","Sunny","undefined"
"2015-01-21","29","34","31","0","78","Partly cloudy","Partly cloudy"
"2015-01-22","29","33","31","0","82","Sunny","undefined"
"2015-01-23","28","32","30","0","87","Overcast","Overcast"
"2015-01-24","28","34","32","0","86","Sunny","undefined"
"2015-01-25","29","35","33","0.1","95","Sunny","undefined"
"2015-01-26","32","37","35","0.1","95","Rain","Rain"
"2015-01-27","34","38","35","0","95","Sunny","undefined"
"2015-01-28","35","39","37","0.1","92","Overcast","Overcast"
"2015-01-29","31","36","34","0","84","Rain","Rain"
"2015-01-30","30","33","33","0.2","95","Sunny","undefined"
"2015-01-31","30","35","33","0","90","Sunny","undefined"
"2015-02-01","29","34","32","0","94","Sunny","undefined"
"2015-02-02","30","35","32","0","93","Sunny","undefined"
"2015-02-03","28","34","32","0","93","Sunny","undefined"
"2015-02-04","25","30","28","0","93","Sunny","undefined"
"2015-02-05","26","31","29","0","93","Sunny","undefined"
"2015-02-06","23","29","26","0","91","Overcast","Overcast"
"2015-02-07","23","35","31","0","86","Overcast","Overcast"
"2015-02-08","30","36","32","0","77","Partly cloudy","Partly cloudy"
"2015-02-09","34","39","38","0","96","Sunny","undefined"
"2015-02-10","38","42","40","0","95","Overcast","Overcast"
"2015-02-11","33","41","38","0","90","Overcast","Overcast"
"2015-02-12","31","37","34","0","87","Overcast","Overcast"
"2015-02-13","30","42","36","0","80","Sunny","Sunny"
"2015-02-14","33","46","40","0","73","Overcast","Overcast"
"2015-02-15","29","41","35","0","85","Partly cloudy","Partly cloudy"
"2015-02-16","32","42","36","0","86","Partly cloudy","Partly cloudy"
"2015-02-17","30","40","36","0","87","Overcast","Overcast"
"2015-02-18","31","42","37","0","86","Overcast","Overcast"
"2015-02-19","30","42","37","0","77","Partly cloudy","Partly cloudy"
"2015-02-20","30","45","40","0","78","Overcast","Overcast"
"2015-02-21","35","43","40","0","81","Overcast","Overcast"
