"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2013-01-01","40","44","42","0.1","87","Rain","Rain"
"2013-01-02","37","42","40","0","92","Overcast","Overcast"
"2013-01-03","39","47","45","0.1","94","Rain","Rain"
"2013-01-04","44","47","47","0","95","Sunny","undefined"
"2013-01-05","43","45","44","0.1","95","Rain","Rain"
"2013-01-06","43","44","44","0","95","Rain","Rain"
"2013-01-07","40","43","42","0","90","Overcast","Overcast"
"2013-01-08","42","44","42","0.1","94","Sunny","undefined"
"2013-01-09","41","44","42","0.1","95","Rain","Rain"
"2013-01-10","30","39","36","0.1","93","Sunny","undefined"
"2013-01-11","29","33","31","0","79","Sunny","undefined"
"2013-01-12","23","29","25","0","93","Sunny","undefined"
"2013-01-13","25","29","26","0","93","Sunny","undefined"
"2013-01-14","21","25","23","0","92","Sunny","undefined"
"2013-01-15","19","26","23","0","89","Overcast","Overcast"
"2013-01-16","21","27","25","0","93","Sunny","undefined"
"2013-01-17","24","31","28","0","95","Sunny","undefined"
"2013-01-18","22","28","25","0","93","Sunny","undefined"
"2013-01-19","18","22","21","0","88","Sunny","undefined"
"2013-01-20","16","23","20","0","91","Overcast","Overcast"
"2013-01-21","21","26","24","0.1","94","Sunny","undefined"
"2013-01-22","17","21","20","0","91","Sunny","undefined"
"2013-01-23","16","23","21","0","94","Sunny","undefined"
"2013-01-24","21","27","25","0","95","Sunny","undefined"
"2013-01-25","14","23","18","0","92","Overcast","Overcast"
"2013-01-26","14","26","21","0","92","Overcast","Overcast"
"2013-01-27","24","35","32","0.1","93","Rain","Rain"
"2013-01-28","33","38","36","0","95","Partly cloudy","Partly cloudy"
"2013-01-29","35","44","41","0.1","96","Overcast","Overcast"
"2013-01-30","42","50","47","0","93","Rain","Rain"
"2013-01-31","39","44","41","0","88","Rain","Rain"
"2013-02-01","36","44","40","0.1","94","Rain","Rain"
"2013-02-02","31","36","34","0.1","91","Overcast","Overcast"
"2013-02-03","31","38","35","0","89","Sunny","undefined"
"2013-02-04","36","42","39","0.1","95","Rain","Rain"
"2013-02-05","29","37","35","0","92","Sunny","undefined"
"2013-02-06","28","37","33","0","81","Overcast","Overcast"
"2013-02-07","30","35","32","0","89","Sunny","undefined"
"2013-02-08","28","31","30","0","95","Sunny","undefined"
"2013-02-09","21","31","29","0","95","Sunny","undefined"
"2013-02-10","22","32","28","0","88","Overcast","Overcast"
"2013-02-11","19","29","26","0","92","Overcast","Overcast"
"2013-02-12","22","30","26","0","95","Sunny","undefined"
"2013-02-13","22","30","28","0","95","Sunny","undefined"
"2013-02-14","20","31","26","0","91","Sunny","Sunny"
"2013-02-15","24","34","30","0","92","Sunny","undefined"
"2013-02-16","32","36","34","0.1","99","Sunny","undefined"
"2013-02-17","29","35","32","0","96","Sunny","undefined"
"2013-02-18","25","36","32","0","94","Sunny","undefined"
"2013-02-19","28","33","32","0.1","97","Sunny","undefined"
"2013-02-20","24","31","28","0","93","Sunny","undefined"
"2013-02-21","24","31","28","0","93","Sunny","undefined"
"2013-02-22","20","27","24","0","92","Sunny","undefined"
"2013-02-23","21","29","26","0.1","95","Sunny","undefined"
"2013-02-24","28","33","31","0","98","Sunny","undefined"
"2013-02-25","32","33","33","0","98","Overcast","Overcast"
"2013-02-26","31","34","33","0","98","Sunny","undefined"
"2013-02-27","28","34","32","0","96","Overcast","Overcast"
"2013-02-28","22","35","31","0","98","Sunny","undefined"
"2013-03-01","30","37","34","0","91","Overcast","Overcast"
"2013-03-02","29","38","34","0","90","Sunny","undefined"
"2013-03-03","28","39","35","0","91","Sunny","undefined"
"2013-03-04","25","41","36","0","89","Sunny","Sunny"
"2013-03-05","32","49","42","0","76","Sunny","Sunny"
"2013-03-06","33","52","45","0","81","Partly cloudy","Partly cloudy"
"2013-03-07","35","45","41","0","91","Sunny","undefined"
"2013-03-08","31","37","36","0","89","Overcast","Overcast"
"2013-03-09","31","34","33","0.1","90","Sunny","undefined"
"2013-03-10","23","30","28","0.2","94","Sunny","undefined"
"2013-03-11","20","29","25","0","90","Overcast","Overcast"
"2013-03-12","22","27","25","0","89","Overcast","Overcast"
"2013-03-13","13","30","23","0","90","Partly cloudy","Partly cloudy"
"2013-03-14","22","31","28","0","92","Sunny","undefined"
"2013-03-15","17","31","26","0","83","Sunny","Sunny"
"2013-03-16","21","38","32","0","86","Partly cloudy","Partly cloudy"
"2013-03-17","26","34","32","0","87","Sunny","undefined"
"2013-03-18","30","35","33","0","96","Overcast","Overcast"
"2013-03-19","28","34","31","0","94","Sunny","undefined"
"2013-03-20","26","33","30","0.1","93","Sunny","undefined"
"2013-03-21","27","34","31","0","95","Sunny","undefined"
"2013-03-22","19","31","28","0","92","Sunny","undefined"
"2013-03-23","17","25","21","0","89","Sunny","undefined"
"2013-03-24","12","28","23","0","83","Sunny","undefined"
"2013-03-25","19","30","26","0","87","Sunny","undefined"
"2013-03-26","20","33","28","0","87","Sunny","undefined"
"2013-03-27","21","33","29","0","89","Sunny","undefined"
"2013-03-28","27","33","31","0","91","Sunny","undefined"
"2013-03-29","27","35","32","0.1","96","Sunny","undefined"
"2013-03-30","24","35","32","0","94","Sunny","undefined"
"2013-03-31","25","35","32","0","93","Sunny","undefined"
"2013-04-01","18","38","33","0","91","Sunny","undefined"
"2013-04-02","23","36","32","0","85","Sunny","undefined"
"2013-04-03","26","36","32","0","87","Overcast","Overcast"
"2013-04-04","29","37","34","0","91","Sunny","undefined"
"2013-04-05","30","37","35","0","93","Sunny","undefined"
"2013-04-06","30","41","36","0","87","Overcast","Overcast"
"2013-04-07","29","45","39","0","69","Sunny","Sunny"
"2013-04-08","30","47","41","0","66","Partly cloudy","Partly cloudy"
"2013-04-09","32","48","42","0","87","Overcast","Overcast"
"2013-04-10","37","51","45","0","91","Overcast","Overcast"
"2013-04-11","38","55","47","0.1","93","Rain","Rain"
"2013-04-12","44","55","50","0","85","Overcast","Overcast"
"2013-04-13","39","53","48","0","84","Rain","Rain"
"2013-04-14","40","63","55","0","83","Partly cloudy","Partly cloudy"
"2013-04-15","51","74","65","0","77","Sunny","Sunny"
"2013-04-16","49","68","61","0","76","Overcast","Overcast"
"2013-04-17","48","68","61","0","78","Overcast","Overcast"
"2013-04-18","49","67","61","0","67","Rain","Rain"
"2013-04-19","43","56","52","0","67","Partly cloudy","Partly cloudy"
"2013-04-20","36","51","46","0","73","Partly cloudy","Partly cloudy"
"2013-04-21","35","58","51","0","77","Overcast","Overcast"
"2013-04-22","44","57","52","0","73","Overcast","Overcast"
"2013-04-23","43","58","55","0","72","Overcast","Overcast"
"2013-04-24","42","68","60","0","73","Partly cloudy","Partly cloudy"
"2013-04-25","48","70","64","0","79","Overcast","Overcast"
"2013-04-26","42","70","62","0.2","78","Rain","Rain"
"2013-04-27","40","46","44","0.1","92","Sunny","undefined"
"2013-04-28","35","54","48","0","74","Partly cloudy","Partly cloudy"
"2013-04-29","43","57","52","0","72","Partly cloudy","Partly cloudy"
"2013-04-30","37","57","53","0","69","Partly cloudy","Partly cloudy"
"2013-05-01","38","58","52","0","75","Partly cloudy","Partly cloudy"
"2013-05-02","41","57","55","0","79","Overcast","Overcast"
"2013-05-03","43","60","55","0","65","Partly cloudy","Partly cloudy"
"2013-05-04","42","65","60","0","68","Partly cloudy","Partly cloudy"
"2013-05-05","40","69","62","0","73","Partly cloudy","Partly cloudy"
"2013-05-06","49","70","64","0","70","Sunny","Sunny"
"2013-05-07","50","63","59","0","90","Rain","Rain"
"2013-05-08","53","70","65","0","76","Partly cloudy","Partly cloudy"
"2013-05-09","53","65","63","0.1","82","Rain","Rain"
"2013-05-10","49","62","58","0","77","Overcast","Overcast"
"2013-05-11","44","61","57","0","80","Overcast","Overcast"
"2013-05-12","42","52","50","0","89","Rain","Rain"
"2013-05-13","40","54","52","0","91","Overcast","Overcast"
"2013-05-14","45","58","55","0","82","Overcast","Overcast"
"2013-05-15","45","72","65","0","80","Rain","Rain"
"2013-05-16","50","72","65","0","85","Overcast","Overcast"
"2013-05-17","48","73","66","0","84","Partly cloudy","Partly cloudy"
"2013-05-18","43","51","50","0.1","95","Rain","Rain"
"2013-05-19","38","64","59","0","84","Sunny","Sunny"
"2013-05-20","48","59","55","0","89","Overcast","Overcast"
"2013-05-21","44","63","58","0","80","Overcast","Overcast"
"2013-05-22","43","46","45","0.5","95","Rain","Rain"
"2013-05-23","35","50","46","0.1","86","Overcast","Overcast"
"2013-05-24","38","53","48","0.1","82","Overcast","Overcast"
"2013-05-25","42","55","49","0.1","87","Sunny","undefined"
"2013-05-26","44","51","50","0.6","99","Rain","Rain"
"2013-05-27","41","53","50","0.2","95","Rain","Rain"
"2013-05-28","38","64","59","0.1","83","Partly cloudy","Partly cloudy"
"2013-05-29","47","61","57","0.1","93","Rain","Rain"
"2013-05-30","43","62","57","0.1","88","Overcast","Overcast"
"2013-05-31","51","67","61","0.3","92","Rain","Rain"
"2013-06-01","49","60","56","0","95","Sunny","undefined"
"2013-06-02","45","58","53","0","79","Overcast","Overcast"
"2013-06-03","41","62","56","0","77","Overcast","Overcast"
"2013-06-04","41","67","60","0","85","Overcast","Overcast"
"2013-06-05","46","66","62","0","75","Sunny","Sunny"
"2013-06-06","46","69","64","0","72","Sunny","Sunny"
"2013-06-07","47","72","67","0","73","Sunny","Sunny"
"2013-06-08","49","72","68","0","78","Sunny","Sunny"
"2013-06-09","51","66","61","0","84","Overcast","Overcast"
"2013-06-10","49","67","61","0","78","Partly cloudy","Partly cloudy"
"2013-06-11","47","66","62","0","81","Partly cloudy","Partly cloudy"
"2013-06-12","50","74","69","0","72","Partly cloudy","Partly cloudy"
"2013-06-13","55","77","71","0.2","81","Overcast","Overcast"
"2013-06-14","49","67","62","0","77","Overcast","Overcast"
"2013-06-15","48","70","65","0","71","Overcast","Overcast"
"2013-06-16","50","67","63","0","71","Overcast","Overcast"
"2013-06-17","49","73","68","0","75","Partly cloudy","Partly cloudy"
"2013-06-18","57","81","75","0","78","Sunny","Sunny"
"2013-06-19","63","88","82","0","75","Sunny","Sunny"
"2013-06-20","64","84","78","0","82","Partly cloudy","Partly cloudy"
"2013-06-21","59","72","69","0.1","77","Partly cloudy","Partly cloudy"
"2013-06-22","55","73","68","0","75","Partly cloudy","Partly cloudy"
"2013-06-23","53","66","63","0","77","Partly cloudy","Partly cloudy"
"2013-06-24","50","65","62","0.1","84","Rain","Rain"
"2013-06-25","51","57","55","0","87","Rain","Rain"
"2013-06-26","47","58","55","0","75","Rain","Rain"
"2013-06-27","43","62","58","0","79","Rain","Rain"
"2013-06-28","45","61","57","0","82","Overcast","Overcast"
"2013-06-29","48","58","56","0.1","91","Rain","Rain"
"2013-06-30","42","59","56","0","80","Overcast","Overcast"
