"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2013-01-01","37","48","43","0","64","Sunny","Sunny"
"2013-01-02","37","52","45","0","61","Sunny","Sunny"
"2013-01-03","36","50","44","0","54","Sunny","Sunny"
"2013-01-04","38","52","47","0","57","Partly cloudy","Partly cloudy"
"2013-01-05","40","52","48","0.3","81","Rain","Rain"
"2013-01-06","41","50","46","0","83","Sunny","undefined"
"2013-01-07","40","54","48","0","75","Sunny","Sunny"
"2013-01-08","43","56","50","0","78","Partly cloudy","Partly cloudy"
"2013-01-09","42","52","48","0","79","Overcast","Overcast"
"2013-01-10","39","49","45","0","65","Sunny","Sunny"
"2013-01-11","36","49","44","0","69","Partly cloudy","Partly cloudy"
"2013-01-12","35","46","42","0","67","Sunny","Sunny"
"2013-01-13","32","46","40","0","50","Partly cloudy","Partly cloudy"
"2013-01-14","32","47","41","0","49","Sunny","Sunny"
"2013-01-15","35","50","43","0","60","Sunny","Sunny"
"2013-01-16","36","53","45","0","51","Sunny","Sunny"
"2013-01-17","39","56","49","0","49","Sunny","Sunny"
"2013-01-18","40","57","50","0","46","Sunny","Sunny"
"2013-01-19","41","57","50","0","50","Overcast","Overcast"
"2013-01-20","41","58","50","0","50","Partly cloudy","Partly cloudy"
"2013-01-21","41","58","51","0","49","Sunny","Sunny"
"2013-01-22","42","59","52","0","46","Overcast","Overcast"
"2013-01-23","48","55","51","0.1","62","Rain","Rain"
"2013-01-24","48","55","53","0","88","Rain","Rain"
"2013-01-25","48","61","55","0","85","Partly cloudy","Partly cloudy"
"2013-01-26","45","56","52","0","79","Overcast","Overcast"
"2013-01-27","39","53","47","0","67","Partly cloudy","Partly cloudy"
"2013-01-28","40","55","49","0","72","Partly cloudy","Partly cloudy"
"2013-01-29","41","57","50","0","77","Sunny","Sunny"
"2013-01-30","42","61","53","0","72","Sunny","Sunny"
"2013-01-31","42","61","52","0","67","Sunny","Sunny"
"2013-02-01","42","62","53","0","67","Partly cloudy","Partly cloudy"
"2013-02-02","42","58","51","0","78","Sunny","Sunny"
"2013-02-03","43","56","50","0","84","Overcast","Overcast"
"2013-02-04","40","57","50","0","83","Overcast","Overcast"
"2013-02-05","40","55","50","0","84","Overcast","Overcast"
"2013-02-06","38","56","49","0","72","Partly cloudy","Partly cloudy"
"2013-02-07","40","53","49","0","75","Overcast","Overcast"
"2013-02-08","38","53","47","0","71","Partly cloudy","Partly cloudy"
"2013-02-09","37","55","47","0","61","Sunny","Sunny"
"2013-02-10","36","58","49","0","61","Partly cloudy","Partly cloudy"
"2013-02-11","38","60","51","0","65","Sunny","Sunny"
"2013-02-12","38","58","49","0","73","Sunny","Sunny"
"2013-02-13","39","60","51","0","74","Sunny","Sunny"
"2013-02-14","43","65","55","0","68","Sunny","Sunny"
"2013-02-15","46","67","57","0","64","Sunny","Sunny"
"2013-02-16","46","64","56","0","64","Overcast","Overcast"
"2013-02-17","40","60","52","0","76","Sunny","Sunny"
"2013-02-18","41","51","48","0","82","Overcast","Overcast"
"2013-02-19","38","46","44","0","80","Overcast","Overcast"
"2013-02-20","35","57","48","0","68","Sunny","Sunny"
"2013-02-21","37","58","49","0","68","Sunny","Sunny"
"2013-02-22","37","59","50","0","69","Sunny","Sunny"
"2013-02-23","43","57","51","0","66","Sunny","Sunny"
"2013-02-24","40","60","51","0","51","Sunny","Sunny"
"2013-02-25","39","60","51","0","71","Partly cloudy","Partly cloudy"
"2013-02-26","39","62","53","0","55","Partly cloudy","Partly cloudy"
"2013-02-27","40","63","54","0","62","Partly cloudy","Partly cloudy"
"2013-02-28","45","63","56","0","80","Partly cloudy","Partly cloudy"
"2013-03-01","44","68","58","0","73","Partly cloudy","Partly cloudy"
"2013-03-02","48","68","59","0","66","Overcast","Overcast"
"2013-03-03","46","61","54","0","78","Overcast","Overcast"
"2013-03-04","42","55","50","0","83","Overcast","Overcast"
"2013-03-05","40","56","51","0","83","Overcast","Overcast"
"2013-03-06","42","55","51","0","76","Sunny","Sunny"
"2013-03-07","39","54","49","0","75","Rain","Rain"
"2013-03-08","42","58","51","0.1","75","Partly cloudy","Partly cloudy"
"2013-03-09","40","63","54","0","67","Sunny","Sunny"
"2013-03-10","39","64","55","0","65","Partly cloudy","Partly cloudy"
"2013-03-11","42","66","57","0","71","Partly cloudy","Partly cloudy"
"2013-03-12","43","68","58","0","75","Sunny","Sunny"
"2013-03-13","44","72","61","0","73","Sunny","Sunny"
"2013-03-14","48","67","59","0","71","Partly cloudy","Partly cloudy"
"2013-03-15","44","68","59","0","67","Overcast","Overcast"
"2013-03-16","45","66","58","0","69","Sunny","Sunny"
"2013-03-17","45","63","56","0","71","Partly cloudy","Partly cloudy"
"2013-03-18","43","63","56","0","68","Overcast","Overcast"
"2013-03-19","45","64","57","0","69","Overcast","Overcast"
"2013-03-20","50","56","54","0","91","Overcast","Overcast"
"2013-03-21","42","61","53","0","75","Sunny","Sunny"
"2013-03-22","41","65","56","0","50","Sunny","Sunny"
"2013-03-23","40","64","56","0","49","Sunny","Sunny"
"2013-03-24","42","64","56","0","71","Sunny","Sunny"
"2013-03-25","42","59","52","0","80","Overcast","Overcast"
"2013-03-26","44","61","54","0","79","Partly cloudy","Partly cloudy"
