"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2013-01-01","32","40","37","0","83","Partly cloudy","Partly cloudy"
"2013-01-02","27","33","30","0","67","Overcast","Overcast"
"2013-01-03","27","34","30","0","61","Partly cloudy","Partly cloudy"
"2013-01-04","30","37","34","0","74","Overcast","Overcast"
"2013-01-05","30","40","34","0","76","Overcast","Overcast"
"2013-01-06","31","45","39","0","78","Overcast","Overcast"
"2013-01-07","32","46","39","0","81","Sunny","Sunny"
"2013-01-08","32","47","41","0","82","Overcast","Overcast"
"2013-01-09","33","49","44","0","88","Overcast","Overcast"
"2013-01-10","35","48","42","0","75","Overcast","Overcast"
"2013-01-11","36","45","43","0.1","90","Overcast","Overcast"
"2013-01-12","41","52","47","0","90","Overcast","Overcast"
"2013-01-13","41","50","46","0","91","Overcast","Overcast"
"2013-01-14","45","56","53","0","84","Overcast","Overcast"
"2013-01-15","38","40","39","0.2","82","Overcast","Overcast"
"2013-01-16","36","38","37","0.3","91","Overcast","Overcast"
"2013-01-17","37","42","40","0","78","Partly cloudy","Partly cloudy"
"2013-01-18","28","33","31","0","64","Sunny","undefined"
"2013-01-19","30","47","40","0","69","Sunny","Sunny"
"2013-01-20","33","53","44","0","71","Overcast","Overcast"
"2013-01-21","28","35","32","0","54","Overcast","Overcast"
"2013-01-22","13","22","20","0","47","Partly cloudy","Partly cloudy"
"2013-01-23","7","20","15","0","70","Overcast","Overcast"
"2013-01-24","12","23","18","0","73","Overcast","Overcast"
"2013-01-25","15","23","20","0","63","Sunny","undefined"
"2013-01-26","18","27","24","0","71","Overcast","Overcast"
"2013-01-27","17","32","25","0","82","Partly cloudy","Partly cloudy"
"2013-01-28","20","35","33","0.1","94","Sunny","undefined"
"2013-01-29","35","45","41","0","100","Overcast","Overcast"
"2013-01-30","40","60","56","0.1","95","Overcast","Overcast"
"2013-01-31","30","48","41","0.2","68","Partly cloudy","Partly cloudy"
"2013-02-01","19","31","28","0.1","59","Sunny","undefined"
"2013-02-02","15","27","23","0","75","Overcast","Overcast"
"2013-02-03","23","31","28","0","85","Overcast","Overcast"
"2013-02-04","19","29","25","0","80","Partly cloudy","Partly cloudy"
"2013-02-05","28","35","32","0","93","Overcast","Overcast"
"2013-02-06","28","40","34","0","80","Overcast","Overcast"
"2013-02-07","28","36","32","0","67","Overcast","Overcast"
"2013-02-08","31","38","36","0.3","96","Rain","Rain"
"2013-02-09","23","32","28","0","82","Sunny","undefined"
