"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2016-01-01","28","36","32","0","54","Sunny","Sunny"
"2016-01-02","25","34","29","0","50","Sunny","Sunny"
"2016-01-03","23","31","29","0.3","79","Sunny","undefined"
"2016-01-04","35","43","39","0.1","79","Rain","Rain"
"2016-01-05","33","42","36","0","89","Sunny","undefined"
"2016-01-06","32","45","38","0","90","Overcast","Overcast"
"2016-01-07","31","46","37","0","90","Overcast","Overcast"
"2016-01-08","29","47","37","0","88","Overcast","Overcast"
"2016-01-09","33","43","39","0","90","Rain","Rain"
"2016-01-10","32","47","39","0","87","Sunny","Sunny"
"2016-01-11","33","42","40","0.4","92","Rain","Rain"
"2016-01-12","40","43","42","0.4","95","Rain","Rain"
"2016-01-13","39","45","44","0.2","97","Rain","Rain"
"2016-01-14","40","46","42","0.2","96","Rain","Rain"
"2016-01-15","38","48","43","0","94","Overcast","Overcast"
"2016-01-16","41","51","48","0.2","96","Rain","Rain"
"2016-01-17","40","47","45","0.2","97","Rain","Rain"
"2016-01-18","39","51","46","0.1","94","Rain","Rain"
"2016-01-19","41","45","43","0","96","Rain","Rain"
"2016-01-20","42","49","45","0.3","94","Rain","Rain"
"2016-01-21","44","53","50","0.1","94","Rain","Rain"
"2016-01-22","45","53","50","0.1","95","Overcast","Overcast"
"2016-01-23","42","49","45","0.1","97","Rain","Rain"
"2016-01-24","37","48","44","0.1","96","Rain","Rain"
"2016-01-25","37","52","45","0","88","Overcast","Overcast"
"2016-01-26","43","50","47","0","94","Rain","Rain"
"2016-01-27","45","56","51","0","91","Rain","Rain"
"2016-01-28","44","53","51","0.6","96","Rain","Rain"
"2016-01-29","41","48","45","0.3","95","Rain","Rain"
"2016-01-30","34","44","40","0.2","96","Rain","Rain"
"2016-01-31","30","42","38","0","91","Sunny","undefined"
"2016-02-01","35","43","40","0","94","Rain","Rain"
"2016-02-02","30","46","41","0","86","Overcast","Overcast"
"2016-02-03","35","44","41","0.1","95","Rain","Rain"
"2016-02-04","41","51","47","0.3","98","Rain","Rain"
"2016-02-05","37","53","48","0.2","90","Rain","Rain"
"2016-02-06","37","50","44","0","91","Overcast","Overcast"
"2016-02-07","38","57","50","0","82","Partly cloudy","Partly cloudy"
"2016-02-08","42","60","52","0","81","Partly cloudy","Partly cloudy"
"2016-02-09","42","62","52","0","76","Overcast","Overcast"
"2016-02-10","40","56","50","0","86","Overcast","Overcast"
"2016-02-11","47","57","51","0","92","Rain","Rain"
"2016-02-12","45","54","51","0.1","94","Rain","Rain"
"2016-02-13","41","49","46","0.3","96","Rain","Rain"
"2016-02-14","46","54","52","0.5","98","Rain","Rain"
"2016-02-15","50","56","54","0","94","Overcast","Overcast"
"2016-02-16","47","55","51","0.2","94","Rain","Rain"
"2016-02-17","45","57","52","0.3","90","Rain","Rain"
"2016-02-18","40","47","45","0.3","94","Rain","Rain"
"2016-02-19","41","48","44","0","93","Rain","Rain"
"2016-02-20","35","49","44","0.1","87","Rain","Rain"
"2016-02-21","35","49","42","0.2","91","Rain","Rain"
"2016-02-22","33","49","43","0.1","90","Overcast","Overcast"
"2016-02-23","35","55","47","0","77","Overcast","Overcast"
"2016-02-24","41","58","50","0","77","Partly cloudy","Partly cloudy"
"2016-02-25","38","60","51","0","77","Partly cloudy","Partly cloudy"
"2016-02-26","42","58","51","0.1","85","Rain","Rain"
"2016-02-27","45","56","51","0.3","90","Rain","Rain"
"2016-02-28","42","51","48","0.3","89","Rain","Rain"
"2016-03-01","44","51","49","0.4","94","Rain","Rain"
"2016-03-02","41","58","50","0.1","88","Rain","Rain"
"2016-03-03","46","59","54","0.1","85","Overcast","Overcast"
"2016-03-04","43","61","52","0","78","Partly cloudy","Partly cloudy"
"2016-03-05","49","64","55","0.1","89","Rain","Rain"
"2016-03-06","43","52","48","0.1","90","Rain","Rain"
"2016-03-07","39","50","45","0.1","91","Rain","Rain"
"2016-03-08","34","45","42","0","92","Rain","Rain"
"2016-03-09","44","51","47","0.5","97","Rain","Rain"
"2016-03-10","42","52","49","0.4","92","Rain","Rain"
"2016-03-11","39","51","47","0.1","93","Rain","Rain"
"2016-03-12","40","48","45","0.2","92","Rain","Rain"
"2016-03-13","41","49","45","0.1","92","Rain","Rain"
"2016-03-14","39","47","44","0.2","92","Rain","Rain"
"2016-03-15","39","47","44","0.3","96","Rain","Rain"
"2016-03-16","37","54","47","0","85","Overcast","Overcast"
"2016-03-17","32","56","48","0","72","Partly cloudy","Partly cloudy"
"2016-03-18","41","58","51","0","55","Overcast","Overcast"
"2016-03-19","46","60","54","0","71","Partly cloudy","Partly cloudy"
"2016-03-20","45","56","51","0.1","90","Rain","Rain"
"2016-03-21","43","51","48","0.1","93","Rain","Rain"
"2016-03-22","41","53","48","0.1","93","Rain","Rain"
"2016-03-23","41","55","50","0.1","90","Rain","Rain"
"2016-03-24","42","50","47","0.2","93","Rain","Rain"
"2016-03-25","38","53","47","0.1","89","Rain","Rain"
"2016-03-26","38","53","49","0.1","83","Rain","Rain"
"2016-03-27","34","50","46","0.4","90","Rain","Rain"
"2016-03-28","33","54","46","0","83","Overcast","Overcast"
"2016-03-29","33","62","51","0","78","Sunny","Sunny"
"2016-03-30","36","69","57","0","71","Sunny","Sunny"
"2016-03-31","43","70","60","0","77","Sunny","Sunny"
"2016-04-01","40","71","60","0","73","Sunny","Sunny"
"2016-04-02","44","67","58","0","79","Partly cloudy","Partly cloudy"
"2016-04-03","40","69","61","0","76","Overcast","Overcast"
"2016-04-04","43","55","50","0.3","88","Rain","Rain"
"2016-04-05","40","61","53","0","78","Partly cloudy","Partly cloudy"
"2016-04-06","38","70","59","0","70","Overcast","Overcast"
"2016-04-07","49","81","70","0","51","Sunny","Sunny"
"2016-04-08","50","78","68","0","67","Sunny","Sunny"
"2016-04-09","44","66","58","0","79","Overcast","Overcast"
"2016-04-10","45","60","52","0","83","Overcast","Overcast"
"2016-04-11","42","58","52","0","82","Overcast","Overcast"
"2016-04-12","47","64","56","0","80","Overcast","Overcast"
"2016-04-13","40","54","49","0.1","82","Rain","Rain"
"2016-04-14","38","54","48","0.1","82","Rain","Rain"
"2016-04-15","37","54","49","0.1","81","Overcast","Overcast"
"2016-04-16","40","57","51","0.1","80","Overcast","Overcast"
"2016-04-17","39","56","51","0.1","81","Rain","Rain"
"2016-04-18","38","60","53","0","75","Overcast","Overcast"
"2016-04-19","41","58","53","0.1","78","Rain","Rain"
"2016-04-20","47","78","63","0.1","78","Rain","Rain"
"2016-04-21","43","74","66","0","72","Partly cloudy","Partly cloudy"
"2016-04-22","47","62","55","0.1","84","Overcast","Overcast"
"2016-04-23","43","59","55","0.1","89","Rain","Rain"
"2016-04-24","37","53","49","0.5","91","Rain","Rain"
"2016-04-25","35","58","52","0","74","Overcast","Overcast"
"2016-04-26","33","61","53","0","70","Overcast","Overcast"
"2016-04-27","39","58","53","0","76","Overcast","Overcast"
"2016-04-28","38","64","57","0","75","Overcast","Overcast"
