"Date time","Minimum Temperature","Maximum Temperature","Temperature","Precipitation","Relative Humidity","Conditions","Old Conditions"
"2016-01-01","37","45","42","0","84","Sunny","undefined"
"2016-01-02","47","51","50","0","89","Overcast","Overcast"
"2016-01-03","42","49","46","0.2","89","Rain","Rain"
"2016-01-04","36","42","39","0","88","Overcast","Overcast"
"2016-01-05","38","49","45","0","90","Overcast","Overcast"
"2016-01-06","37","45","41","0","94","Overcast","Overcast"
"2016-01-07","39","51","45","0","84","Overcast","Overcast"
"2016-01-08","38","47","43","0","86","Partly cloudy","Partly cloudy"
"2016-01-09","42","50","47","0.1","89","Rain","Rain"
"2016-01-10","40","46","43","0","80","Partly cloudy","Partly cloudy"
"2016-01-11","38","44","42","0","89","Overcast","Overcast"
"2016-01-12","38","44","42","0","84","Overcast","Overcast"
"2016-01-13","36","42","39","0","82","Overcast","Overcast"
"2016-01-14","35","40","37","0","80","Overcast","Overcast"
"2016-01-15","33","39","36","0","79","Sunny","Sunny"
"2016-01-16","31","38","35","0","83","Overcast","Overcast"
"2016-01-17","33","38","35","0.1","85","Overcast","Overcast"
"2016-01-18","31","40","36","0","83","Overcast","Overcast"
"2016-01-19","29","38","33","0","69","Sunny","Sunny"
"2016-01-20","29","39","34","0","84","Partly cloudy","Partly cloudy"
"2016-01-21","31","42","37","0","84","Overcast","Overcast"
"2016-01-22","36","50","44","0","87","Rain","Rain"
"2016-01-23","40","50","45","0","90","Overcast","Overcast"
"2016-01-24","48","56","54","0","93","Overcast","Overcast"
"2016-01-25","49","55","52","0","87","Overcast","Overcast"
"2016-01-26","43","51","49","0","86","Overcast","Overcast"
"2016-01-27","48","55","54","0","87","Overcast","Overcast"
"2016-01-28","37","47","42","0","78","Partly cloudy","Partly cloudy"
"2016-01-29","48","52","52","0","84","Overcast","Overcast"
"2016-01-30","40","48","45","0.1","77","Overcast","Overcast"
"2016-01-31","39","55","48","0","88","Rain","Rain"
"2016-02-01","49","54","53","0","84","Overcast","Overcast"
"2016-02-02","40","49","46","0","73","Overcast","Overcast"
"2016-02-03","36","46","42","0","79","Rain","Rain"
"2016-02-04","37","54","50","0","88","Overcast","Overcast"
"2016-02-05","47","51","49","0","89","Overcast","Overcast"
"2016-02-06","48","52","50","0","84","Overcast","Overcast"
"2016-02-07","40","48","45","0.1","79","Overcast","Overcast"
"2016-02-08","43","48","46","0","74","Sunny","undefined"
"2016-02-09","39","44","41","0","76","Sunny","undefined"
"2016-02-10","38","46","43","0","82","Overcast","Overcast"
"2016-02-11","33","45","39","0","80","Partly cloudy","Partly cloudy"
"2016-02-12","36","43","40","0","85","Overcast","Overcast"
"2016-02-13","35","41","39","0.1","86","Sunny","undefined"
"2016-02-14","34","42","39","0","79","Overcast","Overcast"
"2016-02-15","32","42","37","0","80","Partly cloudy","Partly cloudy"
"2016-02-16","29","44","37","0","82","Overcast","Overcast"
"2016-02-17","34","44","39","0.1","85","Sunny","undefined"
"2016-02-18","36","43","39","0.1","82","Overcast","Overcast"
"2016-02-19","33","48","42","0","83","Overcast","Overcast"
"2016-02-20","48","53","51","0","87","Overcast","Overcast"
"2016-02-21","53","57","55","0","85","Overcast","Overcast"
"2016-02-22","39","49","46","0","80","Sunny","undefined"
"2016-02-23","36","46","42","0","80","Overcast","Overcast"
"2016-02-24","34","44","40","0","68","Overcast","Overcast"
"2016-02-25","31","41","37","0","74","Overcast","Overcast"
"2016-02-26","33","44","39","0","69","Overcast","Overcast"
"2016-02-27","34","43","38","0","75","Overcast","Overcast"
"2016-02-28","35","44","40","0","72","Overcast","Overcast"
"2016-03-01","39","53","49","0.1","88","Rain","Rain"
"2016-03-02","37","44","41","0","75","Overcast","Overcast"
"2016-03-03","36","47","42","0","78","Overcast","Overcast"
"2016-03-04","36","45","40","0.3","77","Rain","Rain"
"2016-03-05","32","43","39","0","82","Overcast","Overcast"
"2016-03-06","31","44","39","0","82","Overcast","Overcast"
"2016-03-07","30","44","38","0","78","Overcast","Overcast"
